ano_campeonato;data;rodada;estadio;arbitro;publico;publico_max;time_mandante;time_visitante;tecnico_mandante;tecnico_visitante;colocacao_mandante;colocacao_visitante;valor_equipe_titular_mandante;valor_equipe_titular_visitante;idade_media_titular_mandante;idade_media_titular_visitante;gols_mandante;gols_visitante;gols_1_tempo_mandante;gols_1_tempo_visitante;media_gol_mandante;media_gol_visitante;Artilheiro;Resultado_Jogo;escanteios_mandante;escanteios_visitante;faltas_mandante;faltas_visitante;chutes_bola_parada_mandante;chutes_bola_parada_visitante;defesas_mandante;defesas_visitante;impedimentos_mandante;impedimentos_visitante;chutes_mandante;chutes_visitante;chutes_fora_mandante;chutes_fora_visitante
2014;23/05/2014;6;Estádio Alberto Oliveira;Vinicius Furlan;4694;35632;EC Vitória;Atlético-MG;Carlos Amadeu;Levir Culpi;14;11;4200000;14100000;27.6;27.6;2;3;0;2;1;2;Mandante;Mandante_Vencedor;;;;;;;;;;;;;;
2014;23/05/2014;6;Estádio do Governo do Estado de Goiás;Igor Junior Benevenuto;6190;50049;Goiás EC;Santos FC;Ricardo Drubscky;Oswaldo de Oliveira;5;12;2750000;13900000;25.9;25.7;2;2;1;2;2;2;Mandante;Mandante_Vencedor;;;;;;;;;;;;;;
2014;23/05/2014;6;Allianz Parque;Paulo Henrique Schleinch Vollkopf;10870;27650;Palmeiras;Figueirense FC;Ricardo Gareca;Guto Ferreira;8;19;8300000;1550000;26.8;26.0;1;0;1;0;1;1;Mandante;Mandante_Vencedor;;;;;;;;;;;;;;
2014;24/05/2014;7;Arena Barueri;Ricardo Marques Ribeiro;1345;32000;EC Bahia;Fluminense;Marquinhos Santos;Cristóvão Borges;11;3;5150000;22200000;27.1;25.8;0;1;0;1;1;3;Mandante;Mandante_Vencedor;;;;;;;;;;;;;;
2014;25/05/2014;7;Estádio Cícero Pompeu de Toledo;Jailson Macedo Freitas;7182;20000;Santos FC;Flamengo;Oswaldo de Oliveira;Jayme de Almeida;12;16;11900000;6900000;24.9;26.8;0;0;0;0;2;2;Mandante;Mandante_Vencedor;;;;;;;;;;;;;;
2014;25/05/2014;7;Estádio Cícero Pompeu de Toledo;Wilton Sampaio;14971;67428;São Paulo;Grêmio;Muricy Ramalho;Enderson Moreira;9;2;33750000;19700000;27.6;25.9;1;0;0;0;3;1;Mandante;Mandante_Vencedor;;;;;;;;;;;;;;
2014;25/05/2014;7;Estádio Municipal João Lamego Netto;Wagner do Nascimento Magalhães;15668;;Atlético-MG;Criciúma EC;Levir Culpi;Wagner Lopes;7;13;16000000;4100000;28.4;26.9;0;0;0;0;2;1;Mandante;Mandante_Vencedor;;;;;;;;;;;;;;
2014;25/05/2014;7;Arena da Baixada;Edivaldo Elias da Silva;1063;41456;Atlético-PR;Coritiba FC;Miguel Ángel Portugal;Celso Roth;14;18;2750000;7250000;23.0;28.1;2;0;0;0;2;2;Mandante;Mandante_Vencedor;;;;;;;;;;;;;;
2014;25/05/2014;7;Estádio Orlando Scarpelli;Nielson Nogueira Dias;4729;19908;Figueirense FC;Goiás EC;Guto Ferreira;Ricardo Drubscky;19;6;1650000;2300000;25.7;25.6;0;1;0;1;1;2;Mandante;Mandante_Vencedor;;;;;;;;;;;;;;
2014;25/05/2014;7;Estádio Cláudio Moacyr de Azevedo;Dewson Fernando Freitas da Silva;2759;46931;Botafogo;EC Vitória;Vágner Mancini;Jorginho;17;15;9200000;4200000;28.9;27.6;1;1;1;0;1;1;Mandante;Mandante_Vencedor;;;;;;;;;;;;;;
2014;25/05/2014;7;Arena Condá;Emerson de Almeida Ferreira;6275;25000;Chapecoense;Palmeiras;Celso Rodrigues;Ricardo Gareca;20;5;1200000;8300000;27.6;26.8;2;0;1;0;2;1;Mandante;Mandante_Vencedor;;;;;;;;;;;;;;
2014;25/05/2014;7;Estádio Adelmar da Costa Carvalho;Péricles Bassols Pegado Cortez;20718;35000;Sport Recife;Corinthians;Eduardo Baptista;Mano Menezes;8;10;2150000;27250000;27.9;26.8;1;4;1;2;1;2;Mandante;Mandante_Vencedor;;;;;;;;;;;;;;
2014;25/05/2014;7;Estádio Francisco Stédile;Paulo Henrique de Godoy Bezerra;7541;30000;Internacional;Cruzeiro;Abel Braga;Marcelo Oliveira;4;1;12800000;22200000;27.7;28.3;1;3;1;1;2;3;Mandante;Mandante_Vencedor;;;;;;;;;;;;;;
2014;28/05/2014;8;Estádio do Governo do Estado de Goiás;Jean Pierre Goncalves Lima;4267;50049;Goiás EC;EC Vitória;Ricardo Drubscky;Jorginho;3;15;2050000;4500000;25.1;28.2;0;0;0;0;2;1;Mandante;Mandante_Vencedor;;;;;;;;;;;;;;
2014;28/05/2014;8;Estádio Paulo Constantino;Héber Lopes;5681;27650;Palmeiras;Botafogo;Ricardo Gareca;Vágner Mancini;8;17;7800000;9200000;26.9;29.0;0;2;0;0;1;1;Mandante;Mandante_Vencedor;;;;;;;;;;;;;;
2014;28/05/2014;8;Estádio Doutor Osvaldo Texeira Duarte;Dewson Fernando Freitas da Silva;17784;21004;Corinthians;Cruzeiro;Mano Menezes;Marcelo Oliveira;5;1;25250000;22000000;26.8;28.6;1;0;0;0;2;3;Mandante;Mandante_Vencedor;;;;;;;;;;;;;;
2014;28/05/2014;8;Estádio Raimundo Sampaio;Raphael Claus;15447;;Atlético-MG;Fluminense;Levir Culpi;Cristóvão Borges;9;2;12400000;25100000;28.1;27.1;2;0;0;0;2;3;Mandante;Mandante_Vencedor;;;;;;;;;;;;;;
2014;28/05/2014;8;Estádio Heriberto Hülse;Marcelo Aparecido Ribeiro de Souza;8415;22000;Criciúma EC;Coritiba FC;Wagner Lopes;Celso Roth;14;19;4700000;6150000;27.5;25.3;1;0;0;0;1;2;Mandante;Mandante_Vencedor;;;;;;;;;;;;;;
2014;28/05/2014;8;Estádio Adelmar da Costa Carvalho;Marcelo de Lima Henrique;6893;35000;Sport Recife;Grêmio;Eduardo Baptista;Enderson Moreira;10;4;2050000;17700000;26.3;26.6;0;0;0;0;1;1;Mandante;Mandante_Vencedor;;;;;;;;;;;;;;
2014;28/05/2014;8;Arena da Baixada;Anderson Daronco;2817;41456;Atlético-PR;São Paulo;Miguel Ángel Portugal;Muricy Ramalho;11;6;2500000;35750000;23.1;27.3;2;2;1;0;2;3;Mandante;Mandante_Vencedor;;;;;;;;;;;;;;
2014;28/05/2014;8;Estádio Francisco Stédile;Felipe Gomes da Silva;2824;30000;Internacional;Chapecoense;Abel Braga;Gilmar;7;18;12550000;1200000;28.0;27.6;2;0;1;0;2;2;Mandante;Mandante_Vencedor;;;;;;;;;;;;;;
2014;29/05/2014;8;Arena Fonte Nova;Wagner Reway;16089;55000;EC Bahia;Santos FC;Marquinhos Santos;Oswaldo de Oliveira;13;12;4450000;11550000;26.5;23.7;0;2;0;0;1;2;Mandante;Mandante_Vencedor;;;;;;;;;;;;;;
2014;29/05/2014;8;Estádio Cícero Pompeu de Toledo;Thiago Duarte Peixoto;4577;87101;Flamengo;Figueirense FC;Ney Franco;Guto Ferreira;16;20;8800000;1650000;28.3;25.7;1;1;1;1;2;1;Mandante;Mandante_Vencedor;;;;;;;;;;;;;;
2014;31/05/2014;9;Estádio Cícero Pompeu de Toledo;Péricles Bassols Pegado Cortez;27530;67428;São Paulo;Atlético-MG;Muricy Ramalho;Levir Culpi;8;6;33750000;12150000;27.6;28.9;2;1;1;0;3;2;Mandante;Mandante_Vencedor;;;;;;;;;;;;;;
2014;31/05/2014;9;Estádio Durival Britto e Silva;Pablo dos Santos Alves;3127;37182;Coritiba FC;Goiás EC;Celso Roth;Ricardo Drubscky;19;5;4400000;2150000;27.2;24.7;3;0;3;0;2;2;Mandante;Mandante_Vencedor;;;;;;;;;;;;;;
2014;01/06/2014;9;Estádio Alfredo Jaconi;Jailson Macedo Freitas;15136;23000;Grêmio;Palmeiras;Enderson Moreira;Alberto Valentim;7;9;21850000;5600000;25.6;26.5;0;0;0;0;1;1;Mandante;Mandante_Vencedor;;;;;;;;;;;;;;
2014;01/06/2014;9;Arena Condá;Igor Junior Benevenuto;7817;25000;Chapecoense;EC Bahia;Celso Rodrigues;Marquinhos Santos;18;15;1500000;4500000;27.4;27.1;2;1;0;0;2;1;Mandante;Mandante_Vencedor;;;;;;;;;;;;;;
2014;01/06/2014;9;Estádio Alberto Oliveira;Paulo Henrique de Godoy Bezerra;3152;35632;EC Vitória;Sport Recife;Jorginho;Eduardo Baptista;16;11;4650000;2750000;26.2;26.5;0;1;0;0;1;1;Mandante;Mandante_Vencedor;;;;;;;;;;;;;;
2014;01/06/2014;9;Estádio Orlando Scarpelli;Raphael Claus;4608;19908;Figueirense FC;Atlético-PR;Guto Ferreira;Miguel Ángel Portugal;20;13;3250000;2750000;26.6;23.0;1;3;0;1;1;2;Mandante;Mandante_Vencedor;;;;;;;;;;;;;;
2014;01/06/2014;9;Estádio Cláudio Moacyr de Azevedo;Wilton Sampaio;6403;15000;Fluminense;Internacional;Cristóvão Borges;Abel Braga;2;4;27700000;14400000;28.1;29.1;1;1;1;1;3;2;Mandante;Mandante_Vencedor;;;;;;;;;;;;;;
2014;01/06/2014;9;Estádio Urbano Caldeira;Paulo Henrique Schleinch Vollkopf;5136;20120;Santos FC;Criciúma EC;Oswaldo de Oliveira;Wagner Lopes;10;12;11400000;5600000;24.7;29.1;2;0;2;0;2;1;Mandante;Mandante_Vencedor;;;;;;;;;;;;;;
2014;01/06/2014;9;Estádio Governador Magalhães Pinto;Luiz Flávio de Oliveira;10283;57483;Cruzeiro;Flamengo;Marcelo Oliveira;Jayme de Almeida;1;17;24700000;6800000;27.2;27.5;3;0;3;0;3;2;Mandante;Mandante_Vencedor;;;;;;;;;;;;;;
2014;01/06/2014;28;Neo Química Arena;Leandro Pedro Vuaden;37119;49205;Corinthians;Botafogo;Mano Menezes;Vágner Mancini;5;18;25250000;9600000;26.8;28.5;1;1;1;0;2;1;Mandante;Mandante_Vencedor;;;;;;;;;;;;;;
2014;05/06/2014;5;Estádio Adelmar da Costa Carvalho;Marcelo Aparecido Ribeiro de Souza;14177;35000;Sport Recife;EC Bahia;Eduardo Baptista;Marquinhos Santos;6;4;2450000;4950000;27.2;26.1;1;0;0;0;1;1;Mandante;Mandante_Vencedor;;;;;;;;;;;;;;
2014;17/07/2014;10;Arena do Grêmio;Luiz Flávio de Oliveira;24449;60540;Grêmio;Goiás EC;Enderson Moreira;Ricardo Drubscky;6;7;26900000;2950000;26.0;25.7;0;0;0;0;1;2;Mandante;Mandante_Vencedor;;;;;;;;;;;;;;
2014;17/07/2014;10;Arena Fonte Nova;Dewson Fernando Freitas da Silva;17482;55000;EC Bahia;São Paulo;Marquinhos Santos;Muricy Ramalho;15;3;4350000;32250000;27.5;27.1;0;2;0;2;1;3;Mandante;Mandante_Vencedor;;;;;;;;;;;;;;
2014;17/07/2014;10;Estádio Major Antônio Couto Pereira;Charles Hebert Cavalcante Ferreira;10383;37182;Coritiba FC;Figueirense FC;Celso Roth;Guto Ferreira;17;20;6600000;1750000;26.7;24.6;0;2;0;1;2;1;Mandante;Mandante_Vencedor;;;;;;;;;;;;;;
2014;17/07/2014;10;Estádio Cláudio Moacyr de Azevedo;Paulo Henrique de Godoy Bezerra;6692;87101;Flamengo;Atlético-PR;Ney Franco;Doriva;19;11;8650000;3200000;28.6;23.0;1;2;1;1;2;2;Mandante;Mandante_Vencedor;;;;;;;;;;;;;;
2014;17/07/2014;10;Estádio Heriberto Hülse;Rodrigo Batista Raposo;8829;22000;Criciúma EC;Fluminense;Wagner Lopes;Cristóvão Borges;14;2;4450000;31500000;28.0;29.1;3;2;1;0;1;3;Mandante;Mandante_Vencedor;;;;;;;;;;;;;;
2014;17/07/2014;10;Estádio Adelmar da Costa Carvalho;Franscisco Carlos do Nascimento;18532;35000;Sport Recife;Botafogo;Eduardo Baptista;Vágner Mancini;10;13;2200000;16800000;27.5;26.7;1;0;1;0;1;1;Mandante;Mandante_Vencedor;;;;;;;;;;;;;;
2014;18/07/2014;10;Estádio Governador Magalhães Pinto;Péricles Bassols Pegado Cortez;24156;57483;Cruzeiro;EC Vitória;Marcelo Oliveira;Jorginho;1;18;20350000;5150000;27.1;28.0;3;1;0;0;3;1;Mandante;Mandante_Vencedor;;;;;;;;;;;;;;
2014;18/07/2014;10;Estádio Urbano Caldeira;Raphael Claus;11774;20120;Santos FC;Palmeiras;Oswaldo de Oliveira;Ricardo Gareca;8;12;14700000;13300000;25.0;25.8;2;0;1;0;2;1;Mandante;Mandante_Vencedor;;;;;;;;;;;;;;
2014;18/07/2014;10;Neo Química Arena;Wagner Reway;32644;49205;Corinthians;Internacional;Mano Menezes;Abel Braga;5;4;30000000;11250000;27.2;29.7;2;1;2;0;2;2;Mandante;Mandante_Vencedor;;;;;;;;;;;;;;
2014;19/07/2014;11;Estádio Cícero Pompeu de Toledo;Felipe Gomes da Silva;42979;67428;São Paulo;Chapecoense;Muricy Ramalho;Celso Rodrigues;2;15;32250000;150000;27.1;29.1;0;1;0;0;3;2;Mandante;Mandante_Vencedor;;;;;;;;;;;;;;
2014;19/07/2014;11;Estádio Raimundo Sampaio;Vinicius Furlan;7558;15000;Atlético-MG;EC Bahia;Levir Culpi;Marquinhos Santos;11;16;18400000;5050000;27.3;27.3;1;1;0;1;2;1;Mandante;Mandante_Vencedor;;;;;;;;;;;;;;
2014;19/07/2014;11;Estádio Orlando Scarpelli;Marcelo de Lima Henrique;6461;19908;Figueirense FC;Grêmio;Guto Ferreira;Enderson Moreira;20;9;2350000;26900000;25.4;26.0;0;1;0;1;1;1;Mandante;Mandante_Vencedor;;;;;;;;;;;;;;
2014;20/07/2014;11;Estádio do Governo do Estado de Goiás;Péricles Bassols Pegado Cortez;2430;50049;Goiás EC;Sport Recife;Ricardo Drubscky;Eduardo Baptista;10;5;2950000;2200000;25.5;27.5;0;0;0;0;2;1;Mandante;Mandante_Vencedor;;;;;;;;;;;;;;
2014;20/07/2014;11;Estádio Municipal Paulo Machado de Carvalho;Wilton Sampaio;14970;27650;Palmeiras;Cruzeiro;Ricardo Gareca;Marcelo Oliveira;13;1;8300000;20350000;27.0;27.1;1;2;0;2;1;3;Mandante;Mandante_Vencedor;;;;;;;;;;;;;;
2014;20/07/2014;11;Estádio General Sílvio Raulino de Oliveira;Leandro Pedro Vuaden;4789;82238;Fluminense;Santos FC;Cristóvão Borges;Oswaldo de Oliveira;6;4;28500000;17200000;28.9;25.0;1;0;0;0;3;2;Mandante;Mandante_Vencedor;;;;;;;;;;;;;;
2014;20/07/2014;11;Estádio Manoel Barradas;Héber Lopes;15259;35632;EC Vitória;Corinthians;Jorginho;Mano Menezes;18;3;4900000;30000000;27.0;27.2;0;0;0;0;1;2;Mandante;Mandante_Vencedor;;;;;;;;;;;;;;
2014;20/07/2014;11;Arena da Baixada;Claudio Francisco Lima e Silva;0;41456;Atlético-PR;Criciúma EC;Doriva;Wagner Lopes;7;12;3750000;5450000;22.9;26.9;2;0;0;0;2;1;Mandante;Mandante_Vencedor;;;;;;;;;;;;;;
2014;20/07/2014;11;Estádio General Sílvio Raulino de Oliveira;Nielson Nogueira Dias;1594;46931;Botafogo;Coritiba FC;Vágner Mancini;Celso Roth;14;17;18300000;4900000;26.5;27.6;1;0;1;0;1;2;Mandante;Mandante_Vencedor;;;;;;;;;;;;;;
2014;20/07/2014;11;Estádio Beira-Rio;Sandro Ricci;27633;56000;Internacional;Flamengo;Abel Braga;Ney Franco;8;19;16450000;10600000;29.4;28.3;4;0;2;0;2;2;Mandante;Mandante_Vencedor;;;;;;;;;;;;;;
2014;26/07/2014;12;Estádio Heriberto Hülse;Marcelo de Lima Henrique;7355;22000;Criciúma EC;EC Vitória;Wagner Lopes;Jorginho;13;17;4550000;5150000;28.2;27.2;1;3;0;1;1;1;Mandante;Mandante_Vencedor;;;;;;;;;;;;;;
2014;26/07/2014;12;Estádio Governador Magalhães Pinto;Gilberto Rodrigues Castro Junior;21190;57483;Cruzeiro;Figueirense FC;Marcelo Oliveira;Argel Fucks;1;19;28600000;2350000;27.2;27.7;5;0;1;0;3;1;Mandante;Mandante_Vencedor;;;;;;;;;;;;;;
2014;26/07/2014;12;Estádio Urbano Caldeira;Péricles Bassols Pegado Cortez;6962;20120;Santos FC;Chapecoense;Oswaldo de Oliveira;Celso Rodrigues;9;15;18700000;150000;25.5;29.2;3;0;1;0;2;2;Mandante;Mandante_Vencedor;;;;;;;;;;;;;;
2014;27/07/2014;12;Arena do Grêmio;Ricardo Marques Ribeiro;19944;60540;Grêmio;Coritiba FC;Enderson Moreira;Celso Roth;7;18;26900000;4600000;26.7;27.3;2;3;0;0;1;2;Mandante;Mandante_Vencedor;;;;;;;;;;;;;;
2014;27/07/2014;12;Arena Fonte Nova;Héber Lopes;5221;55000;EC Bahia;Internacional;Marquinhos Santos;Abel Braga;16;3;5300000;16250000;26.9;30.1;0;1;0;0;1;2;Mandante;Mandante_Vencedor;;;;;;;;;;;;;;
2014;27/07/2014;12;Neo Química Arena;Sandro Ricci;31031;68000;Corinthians;Palmeiras;Mano Menezes;Ricardo Gareca;5;14;30500000;11350000;26.9;25.8;2;0;0;0;2;1;Mandante;Mandante_Vencedor;;;;;;;;;;;;;;
2014;27/07/2014;12;Arena da Baixada;Luiz Flávio de Oliveira;0;41456;Atlético-PR;Fluminense;Doriva;Cristóvão Borges;2;4;3750000;30000000;22.9;29.6;0;3;0;2;2;3;Mandante;Mandante_Vencedor;;;;;;;;;;;;;;
2014;27/07/2014;12;Estádio Adelmar da Costa Carvalho;Thiago Duarte Peixoto;16579;35000;Sport Recife;Atlético-MG;Eduardo Baptista;Levir Culpi;8;11;2400000;26800000;28.0;29.6;2;1;0;0;1;2;Mandante;Mandante_Vencedor;;;;;;;;;;;;;;
2014;27/07/2014;12;Estádio Jornalista Mário Filho;Wilton Sampaio;52378;87101;Flamengo;Botafogo;Vanderlei Luxemburgo;Vágner Mancini;20;12;8600000;19400000;27.4;27.8;1;0;1;0;2;1;Mandante;Mandante_Vencedor;;;;;;;;;;;;;;
2014;27/07/2014;12;Estádio do Governo do Estado de Goiás;Leandro Pedro Vuaden;12845;50049;Goiás EC;São Paulo;Ricardo Drubscky;Muricy Ramalho;10;6;3450000;36150000;26.1;26.0;2;1;1;0;2;3;Mandante;Mandante_Vencedor;;;;;;;;;;;;;;
2014;02/08/2014;13;Estádio Cícero Pompeu de Toledo;Ricardo Marques Ribeiro;46512;67428;São Paulo;Criciúma EC;Muricy Ramalho;Wagner Lopes;8;13;44250000;2350000;26.8;26.9;1;1;0;0;3;1;Mandante;Mandante_Vencedor;;;;;;;;;;;;;;
2014;02/08/2014;13;Estádio Jornalista Mário Filho;Luiz Flávio de Oliveira;13535;46931;Botafogo;Cruzeiro;Vágner Mancini;Marcelo Oliveira;12;1;19250000;30600000;28.4;26.1;1;1;1;0;1;3;Mandante;Mandante_Vencedor;;;;;;;;;;;;;;
2014;03/08/2014;13;Allianz Parque;Marcelo de Lima Henrique;15206;27650;Palmeiras;EC Bahia;Ricardo Gareca;Charles;14;19;10350000;5600000;27.0;27.3;1;1;0;0;1;1;Mandante;Mandante_Vencedor;;;;;;;;;;;;;;
2014;03/08/2014;13;Estádio Major Antônio Couto Pereira;Leandro Pedro Vuaden;21296;37182;Coritiba FC;Corinthians;Celso Roth;Mano Menezes;17;3;3850000;28500000;26.9;26.7;0;0;0;0;2;2;Mandante;Mandante_Vencedor;;;;;;;;;;;;;;
2014;03/08/2014;13;Estádio Manoel Barradas;Sandro Ricci;10637;35632;EC Vitória;Grêmio;Jorginho;André Jardine;16;10;5150000;28100000;27.3;26.7;2;1;0;1;1;1;Mandante;Mandante_Vencedor;;;;;;;;;;;;;;
2014;03/08/2014;13;Estádio Beira-Rio;Wilton Sampaio;20258;56000;Internacional;Santos FC;Abel Braga;Oswaldo de Oliveira;4;6;16250000;18700000;30.1;25.6;1;0;0;0;2;2;Mandante;Mandante_Vencedor;;;;;;;;;;;;;;
2014;03/08/2014;13;Arena Condá;Raphael Claus;12473;25000;Chapecoense;Flamengo;Celso Rodrigues;Vanderlei Luxemburgo;15;18;1100000;9500000;28.4;25.6;1;0;1;0;2;2;Mandante;Mandante_Vencedor;;;;;;;;;;;;;;
2014;03/08/2014;13;Estádio Raimundo Sampaio;Dewson Fernando Freitas da Silva;8663;15000;Atlético-MG;Atlético-PR;Levir Culpi;Doriva;11;9;26800000;4050000;29.6;23.9;3;1;1;0;2;2;Mandante;Mandante_Vencedor;;;;;;;;;;;;;;
2014;03/08/2014;13;Estádio Orlando Scarpelli;Jailson Macedo Freitas;5520;19908;Figueirense FC;Sport Recife;Argel Fucks;Eduardo Baptista;20;5;2650000;2700000;28.6;28.0;3;0;1;0;1;1;Mandante;Mandante_Vencedor;;;;;;;;;;;;;;
2014;03/08/2014;13;Estádio Jornalista Mário Filho;Héber Lopes;40075;82238;Fluminense;Goiás EC;Cristóvão Borges;Ricardo Drubscky;2;7;30000000;3450000;29.6;26.2;2;0;2;0;3;2;Mandante;Mandante_Vencedor;;;;;;;;;;;;;;
2014;07/08/2014;10;Arena Condá;Wilton Sampaio;9426;25000;Chapecoense;Atlético-MG;Celso Rodrigues;Levir Culpi;16;9;1100000;25550000;28.5;29.6;1;1;1;0;2;2;Mandante;Mandante_Vencedor;;;;;;;;;;;;;;
2014;09/08/2014;14;Estádio Heriberto Hülse;Jailson Macedo Freitas;9646;22000;Criciúma EC;Cruzeiro;Wagner Lopes;Marcelo Oliveira;14;1;5600000;32100000;28.3;26.0;0;0;0;0;1;3;Mandante;Mandante_Vencedor;;;;;;;;;;;;;;
2014;09/08/2014;14;Arena Fonte Nova;Paulo Henrique de Godoy Bezerra;8085;55000;EC Bahia;Goiás EC;Charles;Ricardo Drubscky;18;8;7350000;6200000;28.7;25.1;1;0;1;0;1;2;Mandante;Mandante_Vencedor;;;;;;;;;;;;;;
2014;10/08/2014;14;Estádio Jornalista Mário Filho;Emerson de Almeida Ferreira;42071;87101;Flamengo;Sport Recife;Vanderlei Luxemburgo;Eduardo Baptista;19;5;11350000;5000000;27.7;26.3;1;0;0;0;2;1;Mandante;Mandante_Vencedor;;;;;;;;;;;;;;
2014;10/08/2014;14;Estádio Urbano Caldeira;Raphael Claus;12329;20120;Santos FC;Corinthians;Oswaldo de Oliveira;Mano Menezes;6;4;37100000;29100000;26.2;27.3;0;1;0;0;2;2;Mandante;Mandante_Vencedor;;;;;;;;;;;;;;
2014;10/08/2014;14;Arena Condá;Igor Junior Benevenuto;7431;25000;Chapecoense;Figueirense FC;Celso Rodrigues;Argel Fucks;13;20;5000000;5200000;27.5;27.0;0;1;0;0;2;1;Mandante;Mandante_Vencedor;;;;;;;;;;;;;;
2014;10/08/2014;14;Estádio Beira-Rio;Anderson Daronco;32643;56000;Internacional;Grêmio;Abel Braga;Luiz Felipe Scolari;3;11;18000000;27950000;30.1;25.3;2;0;0;0;2;1;Mandante;Mandante_Vencedor;;;;;;;;;;;;;;
2014;10/08/2014;14;Estádio Jornalista Mário Filho;Flávio Rodrigues Guerra;28511;82238;Fluminense;Coritiba FC;Cristóvão Borges;Celso Roth;2;17;28900000;7400000;28.8;27.3;1;1;1;0;3;2;Mandante;Mandante_Vencedor;;;;;;;;;;;;;;
2014;10/08/2014;14;Estádio Raimundo Sampaio;Wagner do Nascimento Magalhães;14089;15000;Atlético-MG;Palmeiras;Levir Culpi;Ricardo Gareca;9;16;21950000;11750000;28.9;24.8;2;1;1;0;2;1;Mandante;Mandante_Vencedor;;;;;;;;;;;;;;
2014;10/08/2014;14;Arena da Baixada;Jean Pierre Goncalves Lima;0;41456;Atlético-PR;Botafogo;Doriva;Vágner Mancini;10;12;10300000;19950000;24.0;28.0;2;0;1;0;2;1;Mandante;Mandante_Vencedor;;;;;;;;;;;;;;
2014;10/08/2014;14;Estádio Cícero Pompeu de Toledo;André Luiz de Freitas Castro;29115;67428;São Paulo;EC Vitória;Muricy Ramalho;Jorginho;7;15;42150000;7600000;27.7;28.0;3;1;3;1;3;1;Mandante;Mandante_Vencedor;;;;;;;;;;;;;;
2014;16/08/2014;15;Estádio do Governo do Estado de Goiás;Emerson de Almeida Ferreira;4256;50049;Goiás EC;Internacional;Ricardo Drubscky;Abel Braga;10;2;5500000;15600000;24.9;29.7;0;1;0;0;2;2;Mandante;Mandante_Vencedor;;;;;;;;;;;;;;
2014;17/08/2014;15;Estádio Nacional de Brasília Mané Garrincha;Marcelo Aparecido Ribeiro de Souza;29185;46931;Botafogo;Fluminense;Vágner Mancini;Cristóvão Borges;13;3;11800000;32400000;28.5;29.2;2;0;0;0;1;3;Mandante;Mandante_Vencedor;;;;;;;;;;;;;;
2014;17/08/2014;15;Estádio Municipal Paulo Machado de Carvalho;Péricles Bassols Pegado Cortez;20267;27650;Palmeiras;São Paulo;Ricardo Gareca;Muricy Ramalho;16;5;12350000;46850000;26.5;28.0;1;2;0;0;1;3;Mandante;Mandante_Vencedor;;;;;;;;;;;;;;
2014;17/08/2014;15;Estádio Major Antônio Couto Pereira;Ricardo Marques Ribeiro;13521;37182;Coritiba FC;Flamengo;Celso Roth;Vanderlei Luxemburgo;20;18;7450000;11950000;26.1;28.0;0;1;0;1;2;2;Mandante;Mandante_Vencedor;;;;;;;;;;;;;;
2014;17/08/2014;15;Estádio Manoel Barradas;Jean Pierre Goncalves Lima;10897;35632;EC Vitória;Chapecoense;Jorginho;Celso Rodrigues;15;14;6650000;4400000;26.7;28.0;0;0;0;0;1;2;Mandante;Mandante_Vencedor;;;;;;;;;;;;;;
2014;17/08/2014;15;Arena do Grêmio;Wilton Sampaio;27112;60540;Grêmio;Criciúma EC;Luiz Felipe Scolari;Wagner Lopes;11;12;17450000;5600000;26.5;28.3;2;0;1;0;1;1;Mandante;Mandante_Vencedor;;;;;;;;;;;;;;
2014;17/08/2014;15;Estádio Governador Magalhães Pinto;Leandro Pedro Vuaden;39215;57483;Cruzeiro;Santos FC;Marcelo Oliveira;Oswaldo de Oliveira;1;9;33200000;38450000;26.4;27.4;3;0;1;0;3;2;Mandante;Mandante_Vencedor;;;;;;;;;;;;;;
2014;17/08/2014;15;Neo Química Arena;Anderson Daronco;30819;49205;Corinthians;EC Bahia;Mano Menezes;Gilson Kleina;4;17;31300000;8400000;27.3;28.2;1;1;1;1;2;1;Mandante;Mandante_Vencedor;;;;;;;;;;;;;;
2014;17/08/2014;15;Estádio Adelmar da Costa Carvalho;Vinicius Furlan;13223;35000;Sport Recife;Atlético-PR;Eduardo Baptista;Doriva;8;7;4700000;10700000;27.2;24.5;1;1;1;1;1;2;Mandante;Mandante_Vencedor;;;;;;;;;;;;;;
2014;17/08/2014;15;Estádio Orlando Scarpelli;Felipe Gomes da Silva;7196;19908;Figueirense FC;Atlético-MG;Argel Fucks;Levir Culpi;19;6;5950000;25650000;27.6;28.6;2;2;1;1;1;2;Mandante;Mandante_Vencedor;;;;;;;;;;;;;;
2014;21/08/2014;16;Arena Fonte Nova;Pablo dos Santos Alves;9926;55000;EC Bahia;Criciúma EC;Gilson Kleina;Wagner Lopes;17;15;7400000;5700000;27.3;27.6;0;0;0;0;1;1;Mandante;Mandante_Vencedor;;;;;;;;;;;;;;
2014;21/08/2014;16;Estádio Jornalista Mário Filho;Sandro Ricci;40892;87101;Flamengo;Atlético-MG;Vanderlei Luxemburgo;Levir Culpi;14;6;10850000;22850000;27.1;27.6;2;1;0;1;2;2;Mandante;Mandante_Vencedor;;;;;;;;;;;;;;
2014;21/08/2014;16;Arena Condá;Franscisco Carlos do Nascimento;8817;25000;Chapecoense;Fluminense;Celso Rodrigues;Cristóvão Borges;13;4;4700000;31400000;28.0;28.8;1;0;0;0;2;3;Mandante;Mandante_Vencedor;;;;;;;;;;;;;;
